"index","date","country","confirmed","deaths","recovered"
15723,"2020-04-14",Congo (Brazzaville),0.0,0.0,0.0
15724,"2020-04-14",Congo (Kinshasa),6.0,0.0,3.0
15725,"2020-04-14",Costa Rica,6.0,0.0,4.0
15726,"2020-04-14",Cote d'Ivoire,12.0,0.0,25.0
15727,"2020-04-14",Croatia,54.0,6.0,15.0
15728,"2020-04-14",Cuba,40.0,0.0,11.0
15729,"2020-04-14",Cyprus,33.0,0.0,0.0
15730,"2020-04-14",Czechia,52.0,18.0,123.0
15731,"2020-04-14",Denmark,193.0,14.0,280.0
15732,"2020-04-14",Diamond Princess,0.0,1.0,20.0
15733,"2020-04-14",Djibouti,65.0,0.0,12.0
15734,"2020-04-14",Dominica,0.0,0.0,0.0
15735,"2020-04-14",Dominican Republic,119.0,6.0,10.0
15736,"2020-04-14",Ecuador,74.0,14.0,99.0
15737,"2020-04-14",Egypt,160.0,14.0,0.0
15738,"2020-04-14",El Salvador,12.0,0.0,3.0
15739,"2020-04-14",Equatorial Guinea,20.0,0.0,0.0
15740,"2020-04-14",Eritrea,0.0,0.0,0.0
15741,"2020-04-14",Estonia,41.0,3.0,13.0
15742,"2020-04-14",Eswatini,0.0,0.0,1.0
15743,"2020-04-14",Ethiopia,8.0,0.0,0.0
15744,"2020-04-14",Fiji,0.0,0.0,0.0
15745,"2020-04-14",Finland,97.0,5.0,0.0
15746,"2020-04-14",France,17436.0,743.0,794.0
15747,"2020-04-14",Gabon,0.0,0.0,0.0
15748,"2020-04-14",Gambia,0.0,0.0,0.0
15749,"2020-04-14",Georgia,28.0,0.0,1.0
15750,"2020-04-14",Germany,1287.0,100.0,3900.0
15751,"2020-04-14",Ghana,70.0,0.0,13.0
15752,"2020-04-14",Greece,25.0,2.0,0.0
15753,"2020-04-14",Grenada,0.0,0.0,0.0
15754,"2020-04-14",Guatemala,11.0,0.0,0.0
15755,"2020-04-14",Guinea,44.0,0.0,14.0
15756,"2020-04-14",Guinea-Bissau,0.0,0.0,0.0
15757,"2020-04-14",Guyana,2.0,0.0,0.0
15758,"2020-04-14",Haiti,9.0,1.0,0.0
15759,"2020-04-14",Holy See,0.0,0.0,0.0
15760,"2020-04-14",Honduras,10.0,1.0,0.0
15761,"2020-04-14",Hungary,54.0,13.0,2.0
15762,"2020-04-14",Iceland,9.0,0.0,56.0
15763,"2020-04-14",India,1034.0,35.0,178.0
15764,"2020-04-14",Indonesia,282.0,60.0,46.0
15765,"2020-04-14",Iran,1574.0,98.0,2146.0
15766,"2020-04-14",Iraq,22.0,0.0,49.0
15767,"2020-04-14",Ireland,832.0,41.0,0.0
15768,"2020-04-14",Israel,399.0,8.0,323.0
15769,"2020-04-14",Italy,2972.0,602.0,1695.0
15770,"2020-04-14",Jamaica,0.0,0.0,0.0
15771,"2020-04-14",Japan,504.0,14.0,15.0
15772,"2020-04-14",Jordan,6.0,0.0,20.0
15773,"2020-04-14",Kazakhstan,141.0,2.0,65.0
15774,"2020-04-14",Kenya,8.0,0.0,1.0
15775,"2020-04-14","Korea, South",27.0,5.0,87.0
15776,"2020-04-14",Kosovo,15.0,1.0,4.0
15777,"2020-04-14",Kuwait,55.0,1.0,26.0
15778,"2020-04-14",Kyrgyzstan,11.0,0.0,4.0
15779,"2020-04-14",Laos,0.0,0.0,1.0
15780,"2020-04-14",Latvia,2.0,0.0,0.0
15781,"2020-04-14",Lebanon,9.0,1.0,0.0
15782,"2020-04-14",Lesotho,0.0,0.0,0.0
15783,"2020-04-14",Liberia,0.0,0.0,0.0
15784,"2020-04-14",Libya,9.0,0.0,0.0
15785,"2020-04-14",Liechtenstein,0.0,0.0,0.0
15786,"2020-04-14",Lithuania,7.0,1.0,2.0
15787,"2020-04-14",Luxembourg,15.0,-2.0,0.0
15788,"2020-04-14",MS Zaandam,0.0,0.0,0.0
15789,"2020-04-14",Madagascar,2.0,0.0,2.0
15790,"2020-04-14",Malawi,0.0,0.0,0.0
15791,"2020-04-14",Malaysia,170.0,5.0,202.0
15792,"2020-04-14",Maldives,0.0,0.0,2.0
15793,"2020-04-14",Mali,21.0,3.0,8.0
15794,"2020-04-14",Malta,9.0,0.0,0.0
15795,"2020-04-14",Marshall Islands,0.0,0.0,0.0
15796,"2020-04-14",Mauritania,0.0,0.0,0.0
15797,"2020-04-14",Mauritius,0.0,0.0,9.0
15798,"2020-04-14",Mexico,385.0,74.0,121.0
15799,"2020-04-14",Micronesia,0.0,0.0,0.0
15800,"2020-04-14",Moldova,222.0,5.0,27.0
15801,"2020-04-14",Monaco,0.0,0.0,0.0
15802,"2020-04-14",Mongolia,13.0,0.0,1.0
15803,"2020-04-14",Montenegro,9.0,1.0,41.0
15804,"2020-04-14",Morocco,125.0,0.0,14.0
15805,"2020-04-14",Mozambique,7.0,0.0,0.0
15806,"2020-04-14",Namibia,0.0,0.0,0.0
15807,"2020-04-14",Nepal,2.0,0.0,0.0
15808,"2020-04-14",Netherlands,868.0,122.0,0.0
15809,"2020-04-14",New Zealand,17.0,4.0,82.0
15810,"2020-04-14",Nicaragua,0.0,0.0,0.0
15811,"2020-04-14",Niger,41.0,2.0,15.0
15812,"2020-04-14",Nigeria,30.0,1.0,8.0
15813,"2020-04-14",North Macedonia,54.0,6.0,42.0
15814,"2020-04-14",Norway,20.0,5.0,0.0
15815,"2020-04-14",Oman,86.0,0.0,6.0
15816,"2020-04-14",Pakistan,546.0,15.0,68.0
15817,"2020-04-14",Panama,72.0,7.0,32.0
15818,"2020-04-14",Papua New Guinea,0.0,0.0,0.0
15819,"2020-04-14",Paraguay,12.0,1.0,0.0
15820,"2020-04-14",Peru,519.0,14.0,227.0
15821,"2020-04-14",Philippines,291.0,20.0,53.0
15822,"2020-04-14",Poland,268.0,18.0,131.0
15823,"2020-04-14",Portugal,514.0,32.0,70.0
15824,"2020-04-14",Qatar,197.0,0.0,39.0
15825,"2020-04-14",Romania,246.0,20.0,137.0
15826,"2020-04-14",Russia,2774.0,22.0,224.0
15827,"2020-04-14",Rwanda,7.0,0.0,7.0
15828,"2020-04-14",Saint Kitts and Nevis,2.0,0.0,0.0
15829,"2020-04-14",Saint Lucia,0.0,0.0,7.0
15830,"2020-04-14",Saint Vincent and the Grenadines,0.0,0.0,0.0
15831,"2020-04-14",Samoa,0.0,0.0,0.0
15832,"2020-04-14",San Marino,15.0,1.0,0.0
15833,"2020-04-14",Sao Tome and Principe,0.0,0.0,0.0
15834,"2020-04-14",Saudi Arabia,435.0,8.0,84.0
15835,"2020-04-14",Senegal,8.0,0.0,5.0
15836,"2020-04-14",Serbia,411.0,9.0,0.0
15837,"2020-04-14",Seychelles,0.0,0.0,0.0
15838,"2020-04-14",Sierra Leone,1.0,0.0,0.0
15839,"2020-04-14",Singapore,334.0,1.0,25.0
15840,"2020-04-14",Slovakia,66.0,0.0,6.0
15841,"2020-04-14",Slovenia,8.0,1.0,0.0
15842,"2020-04-14",Solomon Islands,0.0,0.0,0.0
15843,"2020-04-14",Somalia,0.0,0.0,0.0
15844,"2020-04-14",South Africa,143.0,0.0,0.0
15845,"2020-04-14",South Sudan,0.0,0.0,0.0
15846,"2020-04-14",Spain,2442.0,300.0,2777.0
15847,"2020-04-14",Sri Lanka,16.0,0.0,5.0
15848,"2020-04-14",Sudan,10.0,1.0,0.0
15849,"2020-04-14",Suriname,0.0,0.0,0.0
15850,"2020-04-14",Sweden,479.0,114.0,0.0
15851,"2020-04-14",Switzerland,248.0,36.0,0.0
15852,"2020-04-14",Syria,4.0,0.0,0.0
15853,"2020-04-14",Taiwan*,0.0,0.0,15.0
15854,"2020-04-14",Tajikistan,0.0,0.0,0.0
15855,"2020-04-14",Tanzania,4.0,0.0,0.0
15856,"2020-04-14",Thailand,34.0,1.0,117.0
15857,"2020-04-14",Timor-Leste,2.0,0.0,0.0
15858,"2020-04-14",Togo,0.0,0.0,3.0
15859,"2020-04-14",Trinidad and Tobago,0.0,0.0,1.0
15860,"2020-04-14",Tunisia,21.0,0.0,0.0
15861,"2020-04-14",Turkey,4062.0,107.0,842.0
15862,"2020-04-14",US,28781.0,2434.0,4281.0
15863,"2020-04-14",Uganda,1.0,0.0,1.0
15864,"2020-04-14",Ukraine,270.0,5.0,22.0
15865,"2020-04-14",United Arab Emirates,412.0,3.0,81.0
15866,"2020-04-14",United Kingdom,4325.0,1076.0,0.0
15867,"2020-04-14",Uruguay,9.0,0.0,12.0
15868,"2020-04-14",Uzbekistan,167.0,0.0,14.0
15869,"2020-04-14",Vanuatu,0.0,0.0,0.0
15870,"2020-04-14",Venezuela,0.0,0.0,0.0
15871,"2020-04-14",Vietnam,1.0,0.0,23.0
15872,"2020-04-14",West Bank and Gaza,11.0,0.0,4.0
15873,"2020-04-14",Yemen,0.0,0.0,0.0
15874,"2020-04-14",Zambia,0.0,0.0,0.0
15875,"2020-04-14",Zimbabwe,0.0,0.0,0.0
15876,"2020-04-15",Afghanistan,70.0,6.0,3.0
15877,"2020-04-15",Albania,19.0,1.0,3.0
15878,"2020-04-15",Algeria,90.0,10.0,17.0
15879,"2020-04-15",Andorra,14.0,2.0,41.0
15880,"2020-04-15",Angola,0.0,0.0,0.0
15881,"2020-04-15",Antigua and Barbuda,0.0,0.0,0.0
15882,"2020-04-15",Argentina,166.0,9.0,37.0
15883,"2020-04-15",Armenia,44.0,1.0,32.0
15884,"2020-04-15",Austria,110.0,9.0,465.0
15885,"2020-04-15",Azerbaijan,56.0,0.0,53.0
15886,"2020-04-15",Bahamas,0.0,0.0,0.0
15887,"2020-04-15",Bahrain,143.0,0.0,18.0
15888,"2020-04-15",Bangladesh,219.0,4.0,7.0
15889,"2020-04-15",Barbados,1.0,1.0,2.0
15890,"2020-04-15",Belarus,447.0,3.0,0.0
15891,"2020-04-15",Belgium,2454.0,283.0,239.0
15892,"2020-04-15",Belize,0.0,0.0,0.0
15893,"2020-04-15",Benin,0.0,0.0,0.0
15894,"2020-04-15",Bhutan,0.0,0.0,0.0
15895,"2020-04-15",Bolivia,43.0,0.0,1.0
15896,"2020-04-15",Bosnia and Herzegovina,27.0,1.0,17.0
15897,"2020-04-15",Botswana,0.0,0.0,0.0
15898,"2020-04-15",Brazil,3058.0,204.0,10980.0
15899,"2020-04-15",Brunei,0.0,0.0,1.0
15900,"2020-04-15",Bulgaria,34.0,1.0,24.0
15901,"2020-04-15",Burkina Faso,14.0,2.0,49.0
15902,"2020-04-15",Burma,11.0,0.0,0.0
15903,"2020-04-15",Burundi,0.0,0.0,0.0
15904,"2020-04-15",Cabo Verde,45.0,0.0,0.0
15905,"2020-04-15",Cambodia,0.0,0.0,5.0
15906,"2020-04-15",Cameroon,0.0,3.0,35.0
15907,"2020-04-15",Central African Republic,1.0,0.0,0.0
15908,"2020-04-15",Chad,0.0,0.0,0.0
15909,"2020-04-15",Chile,356.0,2.0,291.0
15910,"2020-04-15",Colombia,126.0,4.0,98.0
15911,"2020-04-15",Comoros,0.0,0.0,0.0
15912,"2020-04-15",Congo (Brazzaville),57.0,0.0,6.0
15913,"2020-04-15",Congo (Kinshasa),13.0,1.0,1.0
15914,"2020-04-15",Costa Rica,8.0,1.0,1.0
15915,"2020-04-15",Cote d'Ivoire,0.0,0.0,0.0
15916,"2020-04-15",Croatia,37.0,2.0,58.0
15917,"2020-04-15",Cuba,48.0,3.0,19.0
15918,"2020-04-15",Cyprus,20.0,0.0,0.0
15919,"2020-04-15",Czechia,105.0,5.0,177.0
15920,"2020-04-15",Denmark,170.0,10.0,233.0
15921,"2020-04-15",Diamond Princess,0.0,0.0,0.0
15922,"2020-04-15",Djibouti,72.0,0.0,18.0
15923,"2020-04-15",Dominica,0.0,0.0,0.0
15924,"2020-04-15",Dominican Republic,328.0,6.0,46.0
15925,"2020-04-15",Ecuador,255.0,19.0,84.0
15926,"2020-04-15",Egypt,155.0,5.0,0.0
15927,"2020-04-15",El Salvador,10.0,0.0,5.0
15928,"2020-04-15",Equatorial Guinea,10.0,0.0,0.0
15929,"2020-04-15",Eritrea,1.0,0.0,0.0
15930,"2020-04-15",Estonia,27.0,4.0,2.0
15931,"2020-04-15",Eswatini,0.0,0.0,0.0
15932,"2020-04-15",Ethiopia,3.0,0.0,1.0
15933,"2020-04-15",Fiji,0.0,0.0,0.0
15934,"2020-04-15",Finland,76.0,8.0,0.0
15935,"2020-04-15",France,3204.0,1436.0,1928.0
15936,"2020-04-15",Gabon,23.0,0.0,3.0
15937,"2020-04-15",Gambia,0.0,0.0,0.0
15938,"2020-04-15",Georgia,6.0,0.0,2.0
15939,"2020-04-15",Germany,3394.0,510.0,4400.0
15940,"2020-04-15",Ghana,0.0,0.0,0.0
15941,"2020-04-15",Greece,22.0,1.0,0.0
15942,"2020-04-15",Grenada,0.0,0.0,0.0
15943,"2020-04-15",Guatemala,13.0,0.0,0.0
15944,"2020-04-15",Guinea,41.0,1.0,0.0
15945,"2020-04-15",Guinea-Bissau,5.0,0.0,0.0
15946,"2020-04-15",Guyana,8.0,0.0,0.0
15947,"2020-04-15",Haiti,0.0,0.0,0.0
15948,"2020-04-15",Holy See,0.0,0.0,0.0
15949,"2020-04-15",Honduras,12.0,5.0,2.0
15950,"2020-04-15",Hungary,67.0,12.0,70.0
15951,"2020-04-15",Iceland,7.0,0.0,88.0
15952,"2020-04-15",India,835.0,12.0,73.0
15953,"2020-04-15",Indonesia,297.0,10.0,20.0
15954,"2020-04-15",Iran,1512.0,94.0,1804.0
15955,"2020-04-15",Iraq,15.0,1.0,46.0
15956,"2020-04-15",Ireland,1068.0,38.0,52.0
15957,"2020-04-15",Israel,311.0,13.0,272.0
15958,"2020-04-15",Italy,2667.0,578.0,962.0
15959,"2020-04-15",Jamaica,52.0,1.0,2.0
15960,"2020-04-15",Japan,558.0,16.0,54.0
15961,"2020-04-15",Jordan,4.0,0.0,15.0
15962,"2020-04-15",Kazakhstan,63.0,2.0,37.0
15963,"2020-04-15",Kenya,9.0,1.0,12.0
15964,"2020-04-15","Korea, South",27.0,3.0,82.0
15965,"2020-04-15",Kosovo,10.0,0.0,3.0
15966,"2020-04-15",Kuwait,50.0,0.0,30.0
15967,"2020-04-15",Kyrgyzstan,19.0,0.0,7.0
15968,"2020-04-15",Laos,0.0,0.0,0.0
15969,"2020-04-15",Latvia,9.0,0.0,28.0
15970,"2020-04-15",Lebanon,17.0,0.0,5.0
15971,"2020-04-15",Lesotho,0.0,0.0,0.0
15972,"2020-04-15",Liberia,0.0,0.0,0.0
15973,"2020-04-15",Libya,13.0,0.0,0.0
15974,"2020-04-15",Liechtenstein,0.0,0.0,0.0
15975,"2020-04-15",Lithuania,18.0,4.0,2.0
15976,"2020-04-15",Luxembourg,66.0,2.0,26.0
15977,"2020-04-15",MS Zaandam,0.0,0.0,0.0
15978,"2020-04-15",Madagascar,2.0,0.0,6.0
15979,"2020-04-15",Malawi,0.0,0.0,0.0
15980,"2020-04-15",Malaysia,85.0,1.0,169.0
15981,"2020-04-15",Maldives,2.0,0.0,0.0
15982,"2020-04-15",Mali,4.0,0.0,0.0
15983,"2020-04-15",Malta,6.0,0.0,0.0
15984,"2020-04-15",Marshall Islands,0.0,0.0,0.0
15985,"2020-04-15",Mauritania,0.0,0.0,0.0
15986,"2020-04-15",Mauritius,0.0,0.0,14.0
15987,"2020-04-15",Mexico,448.0,43.0,161.0
15988,"2020-04-15",Micronesia,0.0,0.0,0.0
15989,"2020-04-15",Moldova,115.0,6.0,37.0
15990,"2020-04-15",Monaco,0.0,2.0,6.0
15991,"2020-04-15",Mongolia,0.0,0.0,0.0
15992,"2020-04-15",Montenegro,5.0,0.0,9.0
15993,"2020-04-15",Morocco,136.0,1.0,12.0
15994,"2020-04-15",Mozambique,1.0,0.0,0.0
15995,"2020-04-15",Namibia,0.0,0.0,0.0
15996,"2020-04-15",Nepal,0.0,0.0,0.0
15997,"2020-04-15",Netherlands,734.0,189.0,0.0
15998,"2020-04-15",New Zealand,20.0,0.0,100.0
15999,"2020-04-15",Nicaragua,0.0,0.0,0.0
16000,"2020-04-15",Niger,14.0,0.0,0.0
16001,"2020-04-15",Nigeria,34.0,1.0,29.0
16002,"2020-04-15",North Macedonia,66.0,1.0,12.0
16003,"2020-04-15",Norway,117.0,11.0,0.0
16004,"2020-04-15",Oman,97.0,0.0,1.0
16005,"2020-04-15",Pakistan,536.0,17.0,199.0
16006,"2020-04-15",Panama,102.0,1.0,11.0
16007,"2020-04-15",Papua New Guinea,0.0,0.0,0.0
16008,"2020-04-15",Paraguay,2.0,1.0,1.0
16009,"2020-04-15",Peru,1172.0,24.0,239.0
16010,"2020-04-15",Philippines,230.0,14.0,58.0
16011,"2020-04-15",Poland,380.0,23.0,50.0
16012,"2020-04-15",Portugal,643.0,32.0,36.0
16013,"2020-04-15",Qatar,283.0,0.0,33.0
16014,"2020-04-15",Romania,337.0,21.0,166.0
16015,"2020-04-15",Russia,3388.0,28.0,292.0
16016,"2020-04-15",Rwanda,2.0,0.0,5.0
16017,"2020-04-15",Saint Kitts and Nevis,0.0,0.0,0.0
16018,"2020-04-15",Saint Lucia,0.0,0.0,0.0
16019,"2020-04-15",Saint Vincent and the Grenadines,0.0,0.0,0.0
16020,"2020-04-15",Samoa,0.0,0.0,0.0
16021,"2020-04-15",San Marino,1.0,0.0,0.0
16022,"2020-04-15",Sao Tome and Principe,0.0,0.0,0.0
16023,"2020-04-15",Saudi Arabia,493.0,6.0,42.0
16024,"2020-04-15",Senegal,15.0,0.0,7.0
16025,"2020-04-15",Serbia,408.0,5.0,0.0
16026,"2020-04-15",Seychelles,0.0,0.0,0.0
16027,"2020-04-15",Sierra Leone,2.0,0.0,0.0
16028,"2020-04-15",Singapore,447.0,0.0,41.0
16029,"2020-04-15",Slovakia,28.0,4.0,38.0
16030,"2020-04-15",Slovenia,28.0,5.0,13.0
16031,"2020-04-15",Solomon Islands,0.0,0.0,0.0
16032,"2020-04-15",Somalia,20.0,3.0,0.0
16033,"2020-04-15",South Africa,91.0,7.0,0.0
16034,"2020-04-15",South Sudan,0.0,0.0,0.0
16035,"2020-04-15",Spain,5103.0,652.0,3349.0
16036,"2020-04-15",Sri Lanka,5.0,0.0,2.0
16037,"2020-04-15",Sudan,3.0,0.0,0.0
16038,"2020-04-15",Suriname,0.0,0.0,0.0
16039,"2020-04-15",Sweden,604.0,170.0,0.0
16040,"2020-04-15",Switzerland,400.0,65.0,1700.0
16041,"2020-04-15",Syria,4.0,0.0,0.0
16042,"2020-04-15",Taiwan*,2.0,0.0,0.0
16043,"2020-04-15",Tajikistan,0.0,0.0,0.0
16044,"2020-04-15",Tanzania,35.0,1.0,4.0
16045,"2020-04-15",Thailand,30.0,2.0,92.0
16046,"2020-04-15",Timor-Leste,2.0,0.0,0.0
16047,"2020-04-15",Togo,4.0,0.0,3.0
16048,"2020-04-15",Trinidad and Tobago,1.0,0.0,2.0
16049,"2020-04-15",Tunisia,33.0,1.0,0.0
16050,"2020-04-15",Turkey,4281.0,115.0,875.0
16051,"2020-04-15",US,25440.0,2605.0,4333.0
16052,"2020-04-15",Uganda,0.0,0.0,4.0
16053,"2020-04-15",Ukraine,392.0,10.0,24.0
16054,"2020-04-15",United Arab Emirates,432.0,5.0,101.0
16055,"2020-04-15",United Kingdom,5065.0,880.0,0.0
16056,"2020-04-15",Uruguay,1.0,1.0,12.0
16057,"2020-04-15",Uzbekistan,137.0,0.0,8.0
16058,"2020-04-15",Vanuatu,0.0,0.0,0.0
16059,"2020-04-15",Venezuela,8.0,0.0,1.0
16060,"2020-04-15",Vietnam,1.0,0.0,2.0
16061,"2020-04-15",West Bank and Gaza,7.0,0.0,1.0
16062,"2020-04-15",Yemen,0.0,0.0,0.0
16063,"2020-04-15",Zambia,3.0,0.0,0.0
16064,"2020-04-15",Zimbabwe,6.0,0.0,1.0
16065,"2020-04-16",Afghanistan,56.0,1.0,11.0
16066,"2020-04-16",Albania,24.0,1.0,26.0
16067,"2020-04-16",Algeria,108.0,12.0,75.0
16068,"2020-04-16",Andorra,0.0,0.0,0.0
16069,"2020-04-16",Angola,0.0,0.0,0.0
16070,"2020-04-16",Antigua and Barbuda,0.0,1.0,0.0
16071,"2020-04-16",Argentina,128.0,4.0,35.0
16072,"2020-04-16",Armenia,48.0,1.0,61.0
16073,"2020-04-16",Austria,140.0,17.0,888.0
16074,"2020-04-16",Azerbaijan,30.0,2.0,56.0
16075,"2020-04-16",Bahamas,4.0,0.0,0.0
16076,"2020-04-16",Bahrain,29.0,0.0,40.0
16077,"2020-04-16",Bangladesh,341.0,10.0,0.0
16078,"2020-04-16",Barbados,2.0,0.0,0.0
16079,"2020-04-16",Belarus,476.0,4.0,0.0
16080,"2020-04-16",Belgium,1236.0,417.0,455.0
16081,"2020-04-16",Belize,0.0,0.0,0.0
16082,"2020-04-16",Benin,0.0,0.0,0.0
16083,"2020-04-16",Bhutan,0.0,0.0,0.0
16084,"2020-04-16",Bolivia,44.0,1.0,7.0
16085,"2020-04-16",Bosnia and Herzegovina,57.0,2.0,24.0
16086,"2020-04-16",Botswana,2.0,0.0,0.0
16087,"2020-04-16",Brazil,2105.0,188.0,0.0
16088,"2020-04-16",Brunei,0.0,0.0,0.0
16089,"2020-04-16",Bulgaria,53.0,2.0,17.0
16090,"2020-04-16",Burkina Faso,4.0,0.0,31.0
16091,"2020-04-16",Burma,11.0,0.0,0.0
16092,"2020-04-16",Burundi,0.0,0.0,0.0
16093,"2020-04-16",Cabo Verde,0.0,0.0,0.0
16094,"2020-04-16",Cambodia,0.0,0.0,2.0
16095,"2020-04-16",Cameroon,148.0,5.0,-1.0
16096,"2020-04-16",Central African Republic,0.0,0.0,0.0
16097,"2020-04-16",Chad,4.0,0.0,3.0
16098,"2020-04-16",Chile,534.0,11.0,362.0
16099,"2020-04-16",Colombia,128.0,13.0,98.0
16100,"2020-04-16",Comoros,0.0,0.0,0.0
16101,"2020-04-16",Congo (Brazzaville),0.0,0.0,0.0
16102,"2020-04-16",Congo (Kinshasa),13.0,1.0,2.0
16103,"2020-04-16",Costa Rica,16.0,0.0,7.0
16104,"2020-04-16",Cote d'Ivoire,16.0,0.0,32.0
16105,"2020-04-16",Croatia,50.0,2.0,56.0
16106,"2020-04-16",Cuba,48.0,3.0,20.0
16107,"2020-04-16",Cyprus,20.0,0.0,12.0
16108,"2020-04-16",Czechia,217.0,3.0,153.0
16109,"2020-04-16",Denmark,198.0,12.0,275.0
16110,"2020-04-16",Diamond Princess,0.0,0.0,5.0
16111,"2020-04-16",Djibouti,156.0,0.0,2.0
16112,"2020-04-16",Dominica,0.0,0.0,0.0
16113,"2020-04-16",Dominican Republic,141.0,7.0,7.0
16114,"2020-04-16",Ecuador,367.0,15.0,58.0
16115,"2020-04-16",Egypt,168.0,13.0,7.0
16116,"2020-04-16",El Salvador,5.0,0.0,3.0
16117,"2020-04-16",Equatorial Guinea,0.0,0.0,0.0
16118,"2020-04-16",Eritrea,0.0,0.0,0.0
16119,"2020-04-16",Estonia,34.0,1.0,16.0
16120,"2020-04-16",Eswatini,1.0,1.0,0.0
16121,"2020-04-16",Ethiopia,7.0,0.0,0.0
16122,"2020-04-16",Fiji,1.0,0.0,0.0
16123,"2020-04-16",Finland,132.0,3.0,1400.0
16124,"2020-04-16",France,12559.0,753.0,1857.0
16125,"2020-04-16",Gabon,0.0,0.0,0.0
16126,"2020-04-16",Gambia,0.0,0.0,0.0
16127,"2020-04-16",Georgia,42.0,0.0,5.0
16128,"2020-04-16",Germany,2945.0,248.0,4400.0
16129,"2020-04-16",Ghana,5.0,0.0,66.0
16130,"2020-04-16",Greece,15.0,3.0,0.0
16131,"2020-04-16",Grenada,0.0,0.0,0.0
16132,"2020-04-16",Guatemala,16.0,0.0,0.0
16133,"2020-04-16",Guinea,34.0,0.0,18.0
16134,"2020-04-16",Guinea-Bissau,0.0,0.0,0.0
16135,"2020-04-16",Guyana,0.0,0.0,0.0
16136,"2020-04-16",Haiti,1.0,0.0,0.0
16137,"2020-04-16",Holy See,0.0,0.0,0.0
16138,"2020-04-16",Honduras,7.0,4.0,0.0
16139,"2020-04-16",Hungary,73.0,8.0,7.0
16140,"2020-04-16",Iceland,12.0,0.0,67.0
16141,"2020-04-16",India,1108.0,43.0,336.0
16142,"2020-04-16",Indonesia,380.0,27.0,102.0
16143,"2020-04-16",Iran,1606.0,92.0,2296.0
16144,"2020-04-16",Iraq,19.0,1.0,44.0
16145,"2020-04-16",Ireland,724.0,42.0,0.0
16146,"2020-04-16",Israel,296.0,7.0,351.0
16147,"2020-04-16",Italy,3786.0,525.0,2072.0
16148,"2020-04-16",Jamaica,18.0,0.0,0.0
16149,"2020-04-16",Japan,563.0,18.0,48.0
16150,"2020-04-16",Jordan,1.0,0.0,9.0
16151,"2020-04-16",Kazakhstan,107.0,1.0,37.0
16152,"2020-04-16",Kenya,9.0,1.0,0.0
16153,"2020-04-16","Korea, South",22.0,4.0,141.0
16154,"2020-04-16",Kosovo,36.0,1.0,5.0
16155,"2020-04-16",Kuwait,119.0,0.0,19.0
16156,"2020-04-16",Kyrgyzstan,17.0,0.0,13.0
16157,"2020-04-16",Laos,0.0,0.0,1.0
16158,"2020-04-16",Latvia,9.0,0.0,13.0
16159,"2020-04-16",Lebanon,5.0,0.0,1.0
16160,"2020-04-16",Lesotho,0.0,0.0,0.0
16161,"2020-04-16",Liberia,0.0,0.0,0.0
16162,"2020-04-16",Libya,1.0,0.0,2.0
16163,"2020-04-16",Liechtenstein,0.0,0.0,0.0
16164,"2020-04-16",Lithuania,27.0,0.0,7.0
16165,"2020-04-16",Luxembourg,71.0,0.0,26.0
16166,"2020-04-16",MS Zaandam,0.0,0.0,0.0
16167,"2020-04-16",Madagascar,1.0,0.0,4.0
16168,"2020-04-16",Malawi,0.0,0.0,0.0
16169,"2020-04-16",Malaysia,110.0,1.0,119.0
16170,"2020-04-16",Maldives,3.0,0.0,0.0
16171,"2020-04-16",Mali,23.0,0.0,0.0
16172,"2020-04-16",Malta,13.0,0.0,38.0
16173,"2020-04-16",Marshall Islands,0.0,0.0,0.0
16174,"2020-04-16",Mauritania,0.0,0.0,0.0
16175,"2020-04-16",Mauritius,0.0,0.0,16.0
16176,"2020-04-16",Mexico,450.0,37.0,0.0
16177,"2020-04-16",Micronesia,0.0,0.0,0.0
16178,"2020-04-16",Moldova,105.0,8.0,64.0
16179,"2020-04-16",Monaco,0.0,0.0,0.0
16180,"2020-04-16",Mongolia,1.0,0.0,0.0
16181,"2020-04-16",Montenegro,15.0,0.0,0.0
16182,"2020-04-16",Morocco,259.0,3.0,20.0
16183,"2020-04-16",Mozambique,2.0,0.0,0.0
16184,"2020-04-16",Namibia,0.0,0.0,1.0
16185,"2020-04-16",Nepal,0.0,0.0,1.0
16186,"2020-04-16",Netherlands,1061.0,181.0,0.0
16187,"2020-04-16",New Zealand,15.0,0.0,42.0
16188,"2020-04-16",Nicaragua,0.0,0.0,0.0
16189,"2020-04-16",Niger,0.0,0.0,0.0
16190,"2020-04-16",Nigeria,35.0,1.0,24.0
16191,"2020-04-16",North Macedonia,107.0,1.0,23.0
16192,"2020-04-16",Norway,156.0,2.0,0.0
16193,"2020-04-16",Oman,109.0,0.0,45.0
16194,"2020-04-16",Pakistan,106.0,7.0,120.0
16195,"2020-04-16",Panama,177.0,8.0,3.0
16196,"2020-04-16",Papua New Guinea,5.0,0.0,0.0
16197,"2020-04-16",Paraguay,13.0,0.0,7.0
16198,"2020-04-16",Peru,1016.0,20.0,3012.0
16199,"2020-04-16",Philippines,207.0,13.0,82.0
16200,"2020-04-16",Poland,336.0,28.0,106.0
16201,"2020-04-16",Portugal,750.0,30.0,110.0
16202,"2020-04-16",Qatar,392.0,0.0,9.0
16203,"2020-04-16",Romania,491.0,20.0,140.0
16204,"2020-04-16",Russia,3448.0,34.0,318.0
